date,year,month_of_year,month,city,country,max_temp_c,min_temp_c,avg_temp_c,lat,lon,timezone_id,alpha-3,region,month_year
2023-09-09,2023,September,9,Prague,Czech Republic,28.3,15.0,21.1,50.08,14.47,Europe/Prague,,,September 2023
2023-09-02,2023,September,9,Prague,Czech Republic,24.6,14.5,19.1,50.08,14.47,Europe/Prague,,,September 2023
2023-09-15,2023,September,9,Prague,Czech Republic,23.6,12.2,17.4,50.08,14.47,Europe/Prague,,,September 2023
2023-09-19,2023,September,9,Prague,Czech Republic,22.5,14.9,18.4,50.08,14.47,Europe/Prague,,,September 2023
2023-09-03,2023,September,9,Prague,Czech Republic,22.3,14.6,18.1,50.08,14.47,Europe/Prague,,,September 2023
2023-09-08,2023,September,9,Prague,Czech Republic,28.1,14.6,20.9,50.08,14.47,Europe/Prague,,,September 2023
2023-10-06,2023,October  ,10,Prague,Czech Republic,19.2,9.2,13.7,50.08,14.47,Europe/Prague,,,October   2023
2023-10-01,2023,October  ,10,Prague,Czech Republic,23.0,10.3,16.0,50.08,14.47,Europe/Prague,,,October   2023
2023-10-23,2023,October  ,10,Prague,Czech Republic,16.0,8.1,11.5,50.08,14.47,Europe/Prague,,,October   2023
2023-10-13,2023,October  ,10,Prague,Czech Republic,22.6,13.7,17.2,50.08,14.47,Europe/Prague,,,October   2023
2023-10-27,2023,October  ,10,Prague,Czech Republic,12.0,9.2,10.4,50.08,14.47,Europe/Prague,,,October   2023
2023-10-26,2023,October  ,10,Prague,Czech Republic,14.1,9.7,11.5,50.08,14.47,Europe/Prague,,,October   2023
2023-10-18,2023,October  ,10,Prague,Czech Republic,13.6,2.8,7.3,50.08,14.47,Europe/Prague,,,October   2023
2023-10-20,2023,October  ,10,Prague,Czech Republic,15.6,7.7,11.6,50.08,14.47,Europe/Prague,,,October   2023
2023-10-16,2023,October  ,10,Prague,Czech Republic,9.8,2.5,6.0,50.08,14.47,Europe/Prague,,,October   2023
2023-10-03,2023,October  ,10,Prague,Czech Republic,26.9,13.9,19.6,50.08,14.47,Europe/Prague,,,October   2023
2023-10-02,2023,October  ,10,Prague,Czech Republic,25.1,12.5,18.0,50.08,14.47,Europe/Prague,,,October   2023
2023-10-17,2023,October  ,10,Prague,Czech Republic,11.0,4.6,7.0,50.08,14.47,Europe/Prague,,,October   2023
2023-10-28,2023,October  ,10,Prague,Czech Republic,12.9,7.6,9.9,50.08,14.47,Europe/Prague,,,October   2023
2023-10-21,2023,October  ,10,Prague,Czech Republic,18.0,10.9,13.9,50.08,14.47,Europe/Prague,,,October   2023
2023-10-29,2023,October  ,10,Prague,Czech Republic,16.5,8.0,11.3,50.08,14.47,Europe/Prague,,,October   2023
2023-10-09,2023,October  ,10,Prague,Czech Republic,14.9,5.7,9.9,50.08,14.47,Europe/Prague,,,October   2023
2023-10-05,2023,October  ,10,Prague,Czech Republic,18.6,9.6,13.6,50.08,14.47,Europe/Prague,,,October   2023
2023-10-22,2023,October  ,10,Prague,Czech Republic,16.4,9.7,12.6,50.08,14.47,Europe/Prague,,,October   2023
2023-10-31,2023,October  ,10,Prague,Czech Republic,12.0,9.7,10.8,50.08,14.47,Europe/Prague,,,October   2023
2023-10-07,2023,October  ,10,Prague,Czech Republic,18.7,12.5,15.9,50.08,14.47,Europe/Prague,,,October   2023
2023-10-11,2023,October  ,10,Prague,Czech Republic,23.9,12.3,17.4,50.08,14.47,Europe/Prague,,,October   2023
2023-10-24,2023,October  ,10,Prague,Czech Republic,15.0,8.7,11.5,50.08,14.47,Europe/Prague,,,October   2023
2023-10-14,2023,October  ,10,Prague,Czech Republic,19.5,10.0,14.8,50.08,14.47,Europe/Prague,,,October   2023
2023-10-15,2023,October  ,10,Prague,Czech Republic,11.7,4.6,7.6,50.08,14.47,Europe/Prague,,,October   2023
2023-10-30,2023,October  ,10,Prague,Czech Republic,16.8,8.7,11.8,50.08,14.47,Europe/Prague,,,October   2023
2023-10-04,2023,October  ,10,Prague,Czech Republic,18.6,10.9,14.1,50.08,14.47,Europe/Prague,,,October   2023
2023-10-25,2023,October  ,10,Prague,Czech Republic,15.5,10.9,12.3,50.08,14.47,Europe/Prague,,,October   2023
2023-10-19,2023,October  ,10,Prague,Czech Republic,12.7,5.4,8.7,50.08,14.47,Europe/Prague,,,October   2023
2023-10-10,2023,October  ,10,Prague,Czech Republic,19.0,12.3,15.5,50.08,14.47,Europe/Prague,,,October   2023
2023-10-12,2023,October  ,10,Prague,Czech Republic,19.1,14.0,15.7,50.08,14.47,Europe/Prague,,,October   2023
2023-10-08,2023,October  ,10,Prague,Czech Republic,17.6,6.8,12.1,50.08,14.47,Europe/Prague,,,October   2023
2023-11-07,2023,November ,11,Prague,Czech Republic,11.8,6.5,9.0,50.08,14.47,Europe/Prague,,,November  2023
2023-11-14,2023,November ,11,Prague,Czech Republic,13.0,9.0,10.1,50.08,14.47,Europe/Prague,,,November  2023
2023-11-26,2023,November ,11,Prague,Czech Republic,1.4,-2.5,-0.4,50.08,14.47,Europe/Prague,,,November  2023
2023-11-08,2023,November ,11,Prague,Czech Republic,8.7,4.8,7.3,50.08,14.47,Europe/Prague,,,November  2023
2023-11-23,2023,November ,11,Prague,Czech Republic,6.9,0.1,4.1,50.08,14.47,Europe/Prague,,,November  2023
2023-11-13,2023,November ,11,Prague,Czech Republic,12.8,2.0,5.7,50.08,14.47,Europe/Prague,,,November  2023
2023-11-19,2023,November ,11,Prague,Czech Republic,10.3,2.6,6.9,50.08,14.47,Europe/Prague,,,November  2023
2023-11-30,2023,November ,11,Prague,Czech Republic,-1.2,-6.6,-3.1,50.08,14.47,Europe/Prague,,,November  2023
2023-11-03,2023,November ,11,Prague,Czech Republic,9.4,5.6,8.1,50.08,14.47,Europe/Prague,,,November  2023
2023-11-17,2023,November ,11,Prague,Czech Republic,6.7,2.1,4.3,50.08,14.47,Europe/Prague,,,November  2023
2023-11-01,2023,November ,11,Prague,Czech Republic,14.7,9.1,11.3,50.08,14.47,Europe/Prague,,,November  2023
2023-11-04,2023,November ,11,Prague,Czech Republic,10.7,4.7,7.3,50.08,14.47,Europe/Prague,,,November  2023
2023-11-12,2023,November ,11,Prague,Czech Republic,6.9,2.1,4.7,50.08,14.47,Europe/Prague,,,November  2023
2023-11-10,2023,November ,11,Prague,Czech Republic,9.7,5.1,7.3,50.08,14.47,Europe/Prague,,,November  2023
2023-11-20,2023,November ,11,Prague,Czech Republic,10.5,7.8,9.3,50.08,14.47,Europe/Prague,,,November  2023
2023-11-11,2023,November ,11,Prague,Czech Republic,5.9,3.3,4.8,50.08,14.47,Europe/Prague,,,November  2023
2023-11-24,2023,November ,11,Prague,Czech Republic,7.8,1.2,4.2,50.08,14.47,Europe/Prague,,,November  2023
2023-11-15,2023,November ,11,Prague,Czech Republic,9.2,7.4,8.1,50.08,14.47,Europe/Prague,,,November  2023
2023-11-25,2023,November ,11,Prague,Czech Republic,2.5,-1.4,0.7,50.08,14.47,Europe/Prague,,,November  2023
2023-11-06,2023,November ,11,Prague,Czech Republic,12.6,8.4,10.0,50.08,14.47,Europe/Prague,,,November  2023
2023-11-05,2023,November ,11,Prague,Czech Republic,11.9,6.8,9.0,50.08,14.47,Europe/Prague,,,November  2023
2023-11-27,2023,November ,11,Prague,Czech Republic,3.2,0.6,1.5,50.08,14.47,Europe/Prague,,,November  2023
2023-11-16,2023,November ,11,Prague,Czech Republic,9.0,6.1,7.5,50.08,14.47,Europe/Prague,,,November  2023
2023-11-29,2023,November ,11,Prague,Czech Republic,-1.6,-9.2,-5.5,50.08,14.47,Europe/Prague,,,November  2023
2023-11-02,2023,November ,11,Prague,Czech Republic,14.6,7.1,10.5,50.08,14.47,Europe/Prague,,,November  2023
2023-11-18,2023,November ,11,Prague,Czech Republic,5.7,1.6,3.2,50.08,14.47,Europe/Prague,,,November  2023
2023-11-22,2023,November ,11,Prague,Czech Republic,4.0,0.1,1.8,50.08,14.47,Europe/Prague,,,November  2023
2023-11-21,2023,November ,11,Prague,Czech Republic,8.6,3.5,6.4,50.08,14.47,Europe/Prague,,,November  2023
2023-11-28,2023,November ,11,Prague,Czech Republic,2.2,-2.0,0.6,50.08,14.47,Europe/Prague,,,November  2023
2023-11-09,2023,November ,11,Prague,Czech Republic,10.8,3.5,6.4,50.08,14.47,Europe/Prague,,,November  2023
2023-12-02,2023,December ,12,Prague,Czech Republic,-2.1,-4.7,-3.0,50.08,14.47,Europe/Prague,,,December  2023
2023-12-21,2023,December ,12,Prague,Czech Republic,7.8,3.1,5.0,50.08,14.47,Europe/Prague,,,December  2023
2023-12-03,2023,December ,12,Prague,Czech Republic,-3.9,-13.4,-9.7,50.08,14.47,Europe/Prague,,,December  2023
2023-12-14,2023,December ,12,Prague,Czech Republic,5.4,3.7,4.7,50.08,14.47,Europe/Prague,,,December  2023
2023-12-10,2023,December ,12,Prague,Czech Republic,4.5,1.2,3.4,50.08,14.47,Europe/Prague,,,December  2023
2023-12-17,2023,December ,12,Prague,Czech Republic,6.9,2.8,4.4,50.08,14.47,Europe/Prague,,,December  2023
2023-12-27,2023,December ,12,Prague,Czech Republic,7.4,3.5,5.5,50.08,14.47,Europe/Prague,,,December  2023
2023-12-24,2023,December ,12,Prague,Czech Republic,9.2,6.2,7.5,50.08,14.47,Europe/Prague,,,December  2023
2023-12-12,2023,December ,12,Prague,Czech Republic,7.6,4.4,6.3,50.08,14.47,Europe/Prague,,,December  2023
2023-12-13,2023,December ,12,Prague,Czech Republic,8.1,5.2,6.7,50.08,14.47,Europe/Prague,,,December  2023
2023-12-25,2023,December ,12,Prague,Czech Republic,9.6,8.2,9.0,50.08,14.47,Europe/Prague,,,December  2023
2023-12-30,2023,December ,12,Prague,Czech Republic,9.0,4.9,7.7,50.08,14.47,Europe/Prague,,,December  2023
2023-12-22,2023,December ,12,Prague,Czech Republic,4.8,0.4,2.9,50.08,14.47,Europe/Prague,,,December  2023
2023-12-16,2023,December ,12,Prague,Czech Republic,6.6,2.6,4.2,50.08,14.47,Europe/Prague,,,December  2023
2023-12-06,2023,December ,12,Prague,Czech Republic,0.8,-4.4,-0.8,50.08,14.47,Europe/Prague,,,December  2023
2023-12-28,2023,December ,12,Prague,Czech Republic,9.4,3.1,6.2,50.08,14.47,Europe/Prague,,,December  2023
2023-12-15,2023,December ,12,Prague,Czech Republic,4.9,2.5,3.5,50.08,14.47,Europe/Prague,,,December  2023
2023-12-18,2023,December ,12,Prague,Czech Republic,8.7,3.8,5.5,50.08,14.47,Europe/Prague,,,December  2023
2023-12-11,2023,December ,12,Prague,Czech Republic,8.0,3.6,6.1,50.08,14.47,Europe/Prague,,,December  2023
2023-12-31,2023,December ,12,Prague,Czech Republic,6.2,2.9,4.3,50.08,14.47,Europe/Prague,,,December  2023
2023-12-23,2023,December ,12,Prague,Czech Republic,6.6,1.1,3.9,50.08,14.47,Europe/Prague,,,December  2023
2023-12-20,2023,December ,12,Prague,Czech Republic,5.0,2.9,3.9,50.08,14.47,Europe/Prague,,,December  2023
2023-12-19,2023,December ,12,Prague,Czech Republic,8.2,4.2,5.9,50.08,14.47,Europe/Prague,,,December  2023
2023-12-01,2023,December ,12,Prague,Czech Republic,-1.6,-3.4,-2.2,50.08,14.47,Europe/Prague,,,December  2023
2023-12-29,2023,December ,12,Prague,Czech Republic,9.6,7.4,8.1,50.08,14.47,Europe/Prague,,,December  2023
2023-12-04,2023,December ,12,Prague,Czech Republic,-4.2,-17.2,-10.4,50.08,14.47,Europe/Prague,,,December  2023
2023-12-05,2023,December ,12,Prague,Czech Republic,-0.9,-8.2,-3.6,50.08,14.47,Europe/Prague,,,December  2023
2023-12-07,2023,December ,12,Prague,Czech Republic,0.2,-9.5,-3.9,50.08,14.47,Europe/Prague,,,December  2023
2023-12-26,2023,December ,12,Prague,Czech Republic,9.8,6.4,8.2,50.08,14.47,Europe/Prague,,,December  2023
2023-12-09,2023,December ,12,Prague,Czech Republic,1.5,-0.7,0.5,50.08,14.47,Europe/Prague,,,December  2023
2023-12-08,2023,December ,12,Prague,Czech Republic,-1.2,-11.0,-5.8,50.08,14.47,Europe/Prague,,,December  2023
2024-01-31,2024,January  ,1,Prague,Czech Republic,8.0,2.6,4.4,50.08,14.47,Europe/Prague,,,January   2024
2024-01-21,2024,January  ,1,Prague,Czech Republic,0.2,-7.9,-4.2,50.08,14.47,Europe/Prague,,,January   2024
2024-01-15,2024,January  ,1,Prague,Czech Republic,1.6,-1.0,-0.2,50.08,14.47,Europe/Prague,,,January   2024
2024-01-08,2024,January  ,1,Prague,Czech Republic,-4.6,-7.6,-6.4,50.08,14.47,Europe/Prague,,,January   2024
2024-01-29,2024,January  ,1,Prague,Czech Republic,7.1,0.1,2.2,50.08,14.47,Europe/Prague,,,January   2024
2024-01-05,2024,January  ,1,Prague,Czech Republic,6.5,2.8,4.2,50.08,14.47,Europe/Prague,,,January   2024
2024-01-11,2024,January  ,1,Prague,Czech Republic,-0.2,-4.5,-2.5,50.08,14.47,Europe/Prague,,,January   2024
2024-01-20,2024,January  ,1,Prague,Czech Republic,-0.2,-6.0,-3.7,50.08,14.47,Europe/Prague,,,January   2024
2024-01-10,2024,January  ,1,Prague,Czech Republic,0.0,-5.3,-3.3,50.08,14.47,Europe/Prague,,,January   2024
2024-01-09,2024,January  ,1,Prague,Czech Republic,-3.2,-7.1,-5.6,50.08,14.47,Europe/Prague,,,January   2024
2024-01-17,2024,January  ,1,Prague,Czech Republic,2.5,-2.8,-0.6,50.08,14.47,Europe/Prague,,,January   2024
2024-01-01,2024,January  ,1,Prague,Czech Republic,5.9,3.4,4.7,50.08,14.47,Europe/Prague,,,January   2024
2024-01-18,2024,January  ,1,Prague,Czech Republic,7.4,-3.1,1.0,50.08,14.47,Europe/Prague,,,January   2024
2024-01-13,2024,January  ,1,Prague,Czech Republic,1.0,-3.5,-1.4,50.08,14.47,Europe/Prague,,,January   2024
2024-01-02,2024,January  ,1,Prague,Czech Republic,7.7,2.4,4.2,50.08,14.47,Europe/Prague,,,January   2024
2024-01-23,2024,January  ,1,Prague,Czech Republic,4.7,1.8,3.6,50.08,14.47,Europe/Prague,,,January   2024
2024-01-03,2024,January  ,1,Prague,Czech Republic,9.6,7.2,8.4,50.08,14.47,Europe/Prague,,,January   2024
2024-01-22,2024,January  ,1,Prague,Czech Republic,5.2,-4.0,1.1,50.08,14.47,Europe/Prague,,,January   2024
2024-01-24,2024,January  ,1,Prague,Czech Republic,10.7,2.4,7.1,50.08,14.47,Europe/Prague,,,January   2024
2024-01-12,2024,January  ,1,Prague,Czech Republic,0.3,-2.5,-1.5,50.08,14.47,Europe/Prague,,,January   2024
2024-01-26,2024,January  ,1,Prague,Czech Republic,8.2,1.8,4.8,50.08,14.47,Europe/Prague,,,January   2024
2024-01-14,2024,January  ,1,Prague,Czech Republic,2.6,-0.4,0.8,50.08,14.47,Europe/Prague,,,January   2024
2024-01-27,2024,January  ,1,Prague,Czech Republic,5.9,0.8,2.6,50.08,14.47,Europe/Prague,,,January   2024
2024-01-25,2024,January  ,1,Prague,Czech Republic,6.9,2.3,5.0,50.08,14.47,Europe/Prague,,,January   2024
2024-01-30,2024,January  ,1,Prague,Czech Republic,6.3,-0.3,2.1,50.08,14.47,Europe/Prague,,,January   2024
2024-01-06,2024,January  ,1,Prague,Czech Republic,5.0,2.2,3.8,50.08,14.47,Europe/Prague,,,January   2024
2024-01-16,2024,January  ,1,Prague,Czech Republic,0.1,-2.4,-1.3,50.08,14.47,Europe/Prague,,,January   2024
2024-01-28,2024,January  ,1,Prague,Czech Republic,6.4,0.2,2.2,50.08,14.47,Europe/Prague,,,January   2024
2024-01-19,2024,January  ,1,Prague,Czech Republic,-0.1,-5.1,-3.3,50.08,14.47,Europe/Prague,,,January   2024
2024-01-04,2024,January  ,1,Prague,Czech Republic,8.0,4.8,6.5,50.08,14.47,Europe/Prague,,,January   2024
2024-01-07,2024,January  ,1,Prague,Czech Republic,2.3,-5.5,-1.6,50.08,14.47,Europe/Prague,,,January   2024
2024-02-26,2024,February ,2,Prague,Czech Republic,7.4,2.2,5.0,50.08,14.47,Europe/Prague,,,February  2024
2024-02-22,2024,February ,2,Prague,Czech Republic,10.2,6.6,7.7,50.08,14.47,Europe/Prague,,,February  2024
2024-02-07,2024,February ,2,Prague,Czech Republic,8.8,1.0,5.7,50.08,14.47,Europe/Prague,,,February  2024
2024-02-25,2024,February ,2,Prague,Czech Republic,9.3,2.5,5.5,50.08,14.47,Europe/Prague,,,February  2024
2024-02-28,2024,February ,2,Prague,Czech Republic,7.4,5.2,6.1,50.08,14.47,Europe/Prague,,,February  2024
2024-02-19,2024,February ,2,Prague,Czech Republic,8.4,6.9,7.7,50.08,14.47,Europe/Prague,,,February  2024
2024-02-24,2024,February ,2,Prague,Czech Republic,9.5,2.3,5.6,50.08,14.47,Europe/Prague,,,February  2024
2024-02-03,2024,February ,2,Prague,Czech Republic,8.4,5.8,7.3,50.08,14.47,Europe/Prague,,,February  2024
2024-02-14,2024,February ,2,Prague,Czech Republic,6.9,2.3,4.8,50.08,14.47,Europe/Prague,,,February  2024
2024-02-10,2024,February ,2,Prague,Czech Republic,10.8,6.6,8.2,50.08,14.47,Europe/Prague,,,February  2024
2024-02-04,2024,February ,2,Prague,Czech Republic,10.2,7.7,8.8,50.08,14.47,Europe/Prague,,,February  2024
2024-02-15,2024,February ,2,Prague,Czech Republic,11.6,6.6,8.5,50.08,14.47,Europe/Prague,,,February  2024
2024-02-11,2024,February ,2,Prague,Czech Republic,8.5,5.7,7.1,50.08,14.47,Europe/Prague,,,February  2024
2024-02-01,2024,February ,2,Prague,Czech Republic,6.1,1.7,4.7,50.08,14.47,Europe/Prague,,,February  2024
2024-02-05,2024,February ,2,Prague,Czech Republic,11.6,8.1,9.8,50.08,14.47,Europe/Prague,,,February  2024
2024-02-12,2024,February ,2,Prague,Czech Republic,7.4,4.5,6.2,50.08,14.47,Europe/Prague,,,February  2024
2024-02-18,2024,February ,2,Prague,Czech Republic,10.1,3.7,6.9,50.08,14.47,Europe/Prague,,,February  2024
2024-02-17,2024,February ,2,Prague,Czech Republic,13.3,5.9,9.9,50.08,14.47,Europe/Prague,,,February  2024
2024-02-29,2024,February ,2,Prague,Czech Republic,10.7,3.6,7.3,50.08,14.47,Europe/Prague,,,February  2024
2024-02-23,2024,February ,2,Prague,Czech Republic,10.1,3.4,6.9,50.08,14.47,Europe/Prague,,,February  2024
2024-02-06,2024,February ,2,Prague,Czech Republic,8.6,7.1,7.8,50.08,14.47,Europe/Prague,,,February  2024
2024-02-20,2024,February ,2,Prague,Czech Republic,7.7,3.7,5.9,50.08,14.47,Europe/Prague,,,February  2024
2024-02-13,2024,February ,2,Prague,Czech Republic,7.6,3.2,5.2,50.08,14.47,Europe/Prague,,,February  2024
2024-02-16,2024,February ,2,Prague,Czech Republic,12.2,5.2,8.2,50.08,14.47,Europe/Prague,,,February  2024
2024-02-21,2024,February ,2,Prague,Czech Republic,9.0,5.3,6.7,50.08,14.47,Europe/Prague,,,February  2024
2024-02-02,2024,February ,2,Prague,Czech Republic,5.2,0.8,2.9,50.08,14.47,Europe/Prague,,,February  2024
2024-02-08,2024,February ,2,Prague,Czech Republic,9.8,1.3,4.4,50.08,14.47,Europe/Prague,,,February  2024
2024-02-27,2024,February ,2,Prague,Czech Republic,9.1,3.4,5.9,50.08,14.47,Europe/Prague,,,February  2024
2024-02-09,2024,February ,2,Prague,Czech Republic,10.4,7.1,8.2,50.08,14.47,Europe/Prague,,,February  2024
2024-03-02,2024,March    ,3,Prague,Czech Republic,12.0,8.2,9.4,50.08,14.47,Europe/Prague,,,March     2024
2024-03-30,2024,March    ,3,Prague,Czech Republic,21.3,8.1,14.3,50.08,14.47,Europe/Prague,,,March     2024
2024-03-31,2024,March    ,3,Prague,Czech Republic,19.4,10.1,14.0,50.08,14.47,Europe/Prague,,,March     2024
2024-03-05,2024,March    ,3,Prague,Czech Republic,9.5,5.5,7.3,50.08,14.47,Europe/Prague,,,March     2024
2024-03-03,2024,March    ,3,Prague,Czech Republic,12.2,7.4,9.3,50.08,14.47,Europe/Prague,,,March     2024
2024-03-16,2024,March    ,3,Prague,Czech Republic,12.3,6.7,9.6,50.08,14.47,Europe/Prague,,,March     2024
2024-03-06,2024,March    ,3,Prague,Czech Republic,9.8,5.7,6.8,50.08,14.47,Europe/Prague,,,March     2024
2024-03-24,2024,March    ,3,Prague,Czech Republic,6.9,1.9,4.1,50.08,14.47,Europe/Prague,,,March     2024
2024-03-04,2024,March    ,3,Prague,Czech Republic,12.7,4.9,8.5,50.08,14.47,Europe/Prague,,,March     2024
2024-03-20,2024,March    ,3,Prague,Czech Republic,13.7,3.6,8.8,50.08,14.47,Europe/Prague,,,March     2024
2024-03-01,2024,March    ,3,Prague,Czech Republic,12.5,5.6,9.2,50.08,14.47,Europe/Prague,,,March     2024
2024-03-21,2024,March    ,3,Prague,Czech Republic,14.4,7.6,10.0,50.08,14.47,Europe/Prague,,,March     2024
2024-03-22,2024,March    ,3,Prague,Czech Republic,13.9,5.9,9.6,50.08,14.47,Europe/Prague,,,March     2024
2024-03-18,2024,March    ,3,Prague,Czech Republic,9.3,2.0,5.2,50.08,14.47,Europe/Prague,,,March     2024
2024-03-07,2024,March    ,3,Prague,Czech Republic,5.3,1.7,3.6,50.08,14.47,Europe/Prague,,,March     2024
2024-03-14,2024,March    ,3,Prague,Czech Republic,11.9,5.9,8.5,50.08,14.47,Europe/Prague,,,March     2024
2024-03-25,2024,March    ,3,Prague,Czech Republic,7.6,2.3,4.8,50.08,14.47,Europe/Prague,,,March     2024
2024-03-11,2024,March    ,3,Prague,Czech Republic,12.7,7.5,9.6,50.08,14.47,Europe/Prague,,,March     2024
2024-03-13,2024,March    ,3,Prague,Czech Republic,11.7,6.0,7.9,50.08,14.47,Europe/Prague,,,March     2024
2024-03-08,2024,March    ,3,Prague,Czech Republic,8.0,-0.1,3.9,50.08,14.47,Europe/Prague,,,March     2024
2024-03-23,2024,March    ,3,Prague,Czech Republic,13.0,4.0,7.6,50.08,14.47,Europe/Prague,,,March     2024
2024-03-28,2024,March    ,3,Prague,Czech Republic,12.6,4.6,8.7,50.08,14.47,Europe/Prague,,,March     2024
2024-03-17,2024,March    ,3,Prague,Czech Republic,10.0,3.5,6.3,50.08,14.47,Europe/Prague,,,March     2024
2024-03-09,2024,March    ,3,Prague,Czech Republic,8.2,3.6,5.4,50.08,14.47,Europe/Prague,,,March     2024
2024-03-26,2024,March    ,3,Prague,Czech Republic,13.0,1.1,7.0,50.08,14.47,Europe/Prague,,,March     2024
2024-03-19,2024,March    ,3,Prague,Czech Republic,9.8,0.3,5.0,50.08,14.47,Europe/Prague,,,March     2024
2024-03-27,2024,March    ,3,Prague,Czech Republic,18.4,5.5,11.8,50.08,14.47,Europe/Prague,,,March     2024
2024-03-29,2024,March    ,3,Prague,Czech Republic,16.4,3.7,10.0,50.08,14.47,Europe/Prague,,,March     2024
2024-03-12,2024,March    ,3,Prague,Czech Republic,10.8,5.6,7.9,50.08,14.47,Europe/Prague,,,March     2024
2024-03-10,2024,March    ,3,Prague,Czech Republic,12.9,3.7,8.3,50.08,14.47,Europe/Prague,,,March     2024
2024-03-15,2024,March    ,3,Prague,Czech Republic,15.4,7.3,10.9,50.08,14.47,Europe/Prague,,,March     2024
2024-04-15,2024,April    ,4,Prague,Czech Republic,15.4,6.0,12.1,50.08,14.47,Europe/Prague,,,April     2024
2024-04-07,2024,April    ,4,Prague,Czech Republic,26.4,12.1,18.6,50.08,14.47,Europe/Prague,,,April     2024
2024-04-05,2024,April    ,4,Prague,Czech Republic,19.2,9.0,13.6,50.08,14.47,Europe/Prague,,,April     2024
2024-04-13,2024,April    ,4,Prague,Czech Republic,21.7,10.3,15.9,50.08,14.47,Europe/Prague,,,April     2024
2024-04-03,2024,April    ,4,Prague,Czech Republic,11.3,6.2,8.5,50.08,14.47,Europe/Prague,,,April     2024
2024-04-11,2024,April    ,4,Prague,Czech Republic,17.5,5.8,11.6,50.08,14.47,Europe/Prague,,,April     2024
2024-04-12,2024,April    ,4,Prague,Czech Republic,19.3,8.5,14.2,50.08,14.47,Europe/Prague,,,April     2024
2024-04-09,2024,April    ,4,Prague,Czech Republic,24.1,10.4,16.5,50.08,14.47,Europe/Prague,,,April     2024
2024-04-08,2024,April    ,4,Prague,Czech Republic,26.0,14.4,19.4,50.08,14.47,Europe/Prague,,,April     2024
2024-04-02,2024,April    ,4,Prague,Czech Republic,12.0,8.1,9.2,50.08,14.47,Europe/Prague,,,April     2024
2024-04-01,2024,April    ,4,Prague,Czech Republic,19.8,8.1,12.3,50.08,14.47,Europe/Prague,,,April     2024
2024-04-06,2024,April    ,4,Prague,Czech Republic,22.8,13.1,16.6,50.08,14.47,Europe/Prague,,,April     2024
2024-04-16,2024,April    ,4,Prague,Czech Republic,10.7,4.1,6.6,50.08,14.47,Europe/Prague,,,April     2024
2024-04-10,2024,April    ,4,Prague,Czech Republic,13.7,7.6,10.2,50.08,14.47,Europe/Prague,,,April     2024
2024-04-04,2024,April    ,4,Prague,Czech Republic,15.3,9.4,11.6,50.08,14.47,Europe/Prague,,,April     2024
2024-04-14,2024,April    ,4,Prague,Czech Republic,20.7,10.1,15.2,50.08,14.47,Europe/Prague,,,April     2024
2023-04-28,2023,April    ,4,Rome,Italy,21.7,9.9,15.7,41.9,12.48,Europe/Rome,ITA,Europe,April     2023
2023-04-24,2023,April    ,4,Rome,Italy,19.4,11.9,15.1,41.9,12.48,Europe/Rome,ITA,Europe,April     2023
2023-04-30,2023,April    ,4,Rome,Italy,18.3,13.3,15.3,41.9,12.48,Europe/Rome,ITA,Europe,April     2023
2023-04-23,2023,April    ,4,Rome,Italy,21.5,11.6,16.1,41.9,12.48,Europe/Rome,ITA,Europe,April     2023
2023-04-22,2023,April    ,4,Rome,Italy,22.4,9.8,15.8,41.9,12.48,Europe/Rome,ITA,Europe,April     2023
2023-04-26,2023,April    ,4,Rome,Italy,21.9,9.3,14.7,41.9,12.48,Europe/Rome,ITA,Europe,April     2023
2023-04-29,2023,April    ,4,Rome,Italy,22.0,12.7,16.8,41.9,12.48,Europe/Rome,ITA,Europe,April     2023
2023-04-21,2023,April    ,4,Rome,Italy,21.4,9.3,15.2,41.9,12.48,Europe/Rome,ITA,Europe,April     2023
2023-04-25,2023,April    ,4,Rome,Italy,19.8,10.3,15.0,41.9,12.48,Europe/Rome,ITA,Europe,April     2023
2023-04-19,2023,April    ,4,Rome,Italy,16.4,8.9,12.6,41.9,12.48,Europe/Rome,ITA,Europe,April     2023
2023-04-27,2023,April    ,4,Rome,Italy,21.9,9.5,15.4,41.9,12.48,Europe/Rome,ITA,Europe,April     2023
2023-04-20,2023,April    ,4,Rome,Italy,18.7,9.4,13.6,41.9,12.48,Europe/Rome,ITA,Europe,April     2023
2023-04-18,2023,April    ,4,Rome,Italy,15.5,9.3,12.3,41.9,12.48,Europe/Rome,ITA,Europe,April     2023
2023-05-16,2023,May      ,5,Rome,Italy,18.6,11.7,14.7,41.9,12.48,Europe/Rome,ITA,Europe,May       2023
2023-05-04,2023,May      ,5,Rome,Italy,22.5,11.3,16.7,41.9,12.48,Europe/Rome,ITA,Europe,May       2023
2023-05-23,2023,May      ,5,Rome,Italy,24.5,13.6,19.1,41.9,12.48,Europe/Rome,ITA,Europe,May       2023
2023-05-29,2023,May      ,5,Rome,Italy,26.1,16.5,20.8,41.9,12.48,Europe/Rome,ITA,Europe,May       2023
2023-05-13,2023,May      ,5,Rome,Italy,17.2,12.3,14.5,41.9,12.48,Europe/Rome,ITA,Europe,May       2023
2023-05-08,2023,May      ,5,Rome,Italy,19.6,13.6,16.3,41.9,12.48,Europe/Rome,ITA,Europe,May       2023
